NPI,Gender,State,Credentials,Specialty,ACETAMINOPHEN,CARISOPRODOL,FENTANYL,HYDROCODONE,HYDROMORPHONE,METHADONE,MORPHINE,MORPHINE,OXYCODONE,OXYCODONE,OXYCONTIN,TRAMADOL,Opioid,Total_Opioids
1962441477,F,MN,,Nurse Practitioner,0,0,0,13,0,0,0,0,0,0,0,26,1,39.0
1205831864,M,HI,MD,Internal Medicine,0,0,0,46,0,0,0,23,0,0,0,25,1,94.0
1598100612,F,NY,NP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1679693402,F,PA,MD,Psychiatry & Neurology,0,0,0,0,0,0,0,0,0,0,13,0,1,13.0
1134314909,F,CA,DDS,Dentist,0,0,0,26,0,0,0,0,0,0,0,0,1,26.0
1780609602,M,VA,MD,Plastic and Reconstructive Surgery,0,0,0,14,0,0,0,0,13,0,0,0,1,27.0
1053500975,M,AZ,DDS,Dentist,29,0,0,0,0,0,0,0,0,0,0,0,1,29.0
1326058835,M,TX,MD,Orthopedic Surgery,0,0,0,46,0,0,0,0,0,0,0,0,1,46.0
1861436719,M,NY,MD,Internal Medicine,23,19,87,358,0,0,0,22,65,103,33,279,1,989.0
1902972029,M,TX,DMD,Dentist,32,0,0,0,0,0,0,0,0,0,0,0,1,32.0
1255381109,M,WA,MD,Cardiology,0,0,0,13,0,0,0,0,0,16,0,0,1,29.0
1194767806,M,MS,MD,Cardiology,0,0,0,64,0,0,0,0,0,0,0,16,1,80.0
1295779007,M,MS,MD,General Surgery,0,0,0,68,0,0,0,0,0,0,0,0,1,68.0
1699823609,M,CA,MD,Internal Medicine,0,0,0,123,0,0,0,0,17,0,0,28,1,168.0
1902110265,F,IL,MD,Internal Medicine,0,0,0,12,0,0,0,0,0,0,0,0,1,12.0
1659473221,F,NC,NP,Nurse Practitioner,13,0,236,354,170,177,18,164,672,264,219,119,1,2406.0
1639227184,M,NY,MD,Family Practice,0,40,0,301,0,0,0,0,17,0,0,22,1,380.0
1013996701,M,IL,MD,Orthopaedic Surgery,0,0,0,20,0,0,0,0,0,0,0,0,1,20.0
1083662951,M,OH,MD,Family Practice,35,0,0,190,0,0,0,16,154,46,0,121,1,562.0
1831423912,F,OH,CNP,Nurse Practitioner,0,0,0,0,0,0,0,0,12,16,0,16,1,44.0
1073743233,M,CA,DO,Physical Medicine and Rehabilitation,0,0,0,17,0,0,0,0,0,0,0,11,1,28.0
1548223324,M,TX,MD,Neurology,0,0,0,91,0,0,0,0,0,0,0,97,1,188.0
1134198849,M,NY,MD,Internal Medicine,0,0,21,73,0,0,0,0,31,40,22,17,1,204.0
1851328371,F,IL,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,20,1,20.0
1346233053,M,PA,DPM,Podiatry,0,0,0,0,0,0,0,0,40,0,0,18,1,58.0
1669507943,M,MS,MD,Anesthesiology,0,0,53,123,12,22,0,21,93,32,0,25,1,381.0
1528137726,F,ME,PAC,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,24,1,24.0
1952478703,M,ID,MD,Urology,0,0,0,86,0,0,0,0,0,0,0,0,1,86.0
1699764472,F,WA,MD,Family Practice,15,0,0,57,0,0,0,0,21,49,12,0,1,154.0
1588614952,M,FL,MD,Geriatric Medicine,0,0,0,144,0,0,0,0,26,0,0,91,1,261.0
1659357234,F,CA,MD,Family Practice,11,0,0,64,0,0,0,0,0,0,13,23,1,111.0
1679552350,F,MO,MD,Dermatology,0,0,0,0,0,0,0,0,0,0,0,11,1,11.0
1396907689,F,NY,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,44,0,0,1,44.0
1245302397,M,AZ,DDS,Dentist,0,0,0,12,0,0,0,0,13,0,0,0,1,25.0
1821282682,F,CO,PA,Physician Assistant,0,0,0,13,0,0,0,0,0,20,13,36,1,82.0
1598755431,M,PA,MD,Family Practice,0,11,0,66,0,0,0,0,14,0,0,75,1,166.0
1235170481,M,FL,DO,Emergency Medicine,11,0,0,142,0,0,0,0,52,0,0,61,1,266.0
1255484101,M,GA,DDS,Oral Surgery (dentists only),0,0,0,20,0,0,0,0,0,0,0,0,1,20.0
1366564460,M,NJ,MD,Plastic and Reconstructive Surgery,0,0,0,0,0,0,0,0,14,0,0,0,1,14.0
1720195407,M,NY,MD,Emergency Medicine,0,0,0,11,0,0,0,0,0,0,0,0,1,11.0
1598996647,F,TX,PAC,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1053584771,M,MA,DDSMD,Oral Surgery (dentists only),0,0,0,20,0,0,0,0,0,0,0,0,1,20.0
1912160045,M,MA,MD,Family Practice,0,0,0,16,0,0,0,0,0,0,0,18,1,34.0
1003913468,M,TX,MD,Family Practice,0,0,0,221,0,0,0,0,0,0,0,101,1,322.0
1699747592,F,TX,MD,Family Practice,0,0,0,50,0,0,0,0,0,0,0,26,1,76.0
1598721243,M,SC,MD,Family Practice,0,0,18,215,0,0,0,0,55,0,29,82,1,399.0
1568499564,M,PR,PHD,Psychologist,0,0,0,0,0,0,0,0,17,0,0,0,1,17.0
1942245345,M,LA,MD,Orthopedic Surgery,0,0,0,77,0,0,0,0,0,0,0,0,1,77.0
1922001627,M,LA,MD,Hematology/Oncology,0,0,0,109,0,0,0,0,20,21,0,11,1,161.0
1447251566,F,NY,FNP,Nurse Practitioner,0,0,22,98,0,0,0,0,0,31,0,0,1,151.0
1821188640,F,WA,MD,Family Practice,0,0,0,77,0,0,0,0,0,12,0,20,1,109.0
1184606766,M,OH,DO,Internal Medicine,0,13,0,0,0,0,0,0,0,0,0,0,1,13.0
1841381845,M,NY,MD,Family Practice,0,0,0,66,0,0,12,0,33,0,0,31,1,142.0
1821205386,M,CA,DDS,Dentist,0,0,0,14,0,0,0,0,0,0,0,0,1,14.0
1821071341,M,TN,DDS,Maxillofacial Surgery,25,0,0,136,0,0,0,0,37,0,0,0,1,198.0
1326057407,M,MO,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1811088552,M,NC,MD,Internal Medicine,0,0,0,31,0,0,0,0,0,42,0,46,1,119.0
1851363899,F,PA,MD,Internal Medicine,0,0,0,56,0,0,0,0,22,49,33,20,1,180.0
1447444807,F,CO,MD,Family Practice,17,0,0,55,0,0,0,13,0,19,0,0,1,104.0
1083771455,M,TX,DDS,Dentist,0,0,0,32,0,0,0,0,0,0,0,0,1,32.0
1073666095,M,FL,MD,Neurosurgery,0,14,0,157,34,0,0,0,29,0,0,49,1,283.0
1548517063,F,MA,NPC,Nurse Practitioner,13,0,0,25,0,12,11,14,0,56,66,14,1,211.0
1952415176,F,MD,MD,Emergency Medicine,0,0,0,21,0,0,0,0,0,0,0,0,1,21.0
1639338288,M,CA,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1194904508,M,WA,,Pharmacist,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1235106881,M,CA,MD,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1982871299,M,GA,MD,Obstetrics/Gynecology,0,0,0,28,0,0,0,0,0,0,0,36,1,64.0
1083795215,F,AZ,MD,Internal Medicine,0,0,0,64,0,0,0,13,16,0,0,55,1,148.0
1306979059,M,GA,PAC,Physician Assistant,0,110,0,210,0,0,0,0,0,0,0,77,1,397.0
1912110040,M,AL,MD,Cardiology,0,0,0,0,0,0,0,0,0,0,0,13,1,13.0
1659604320,F,MA,NP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,12,1,12.0
1588691455,M,CA,MD,Pulmonary Disease,0,0,0,17,0,0,0,0,0,0,0,0,1,17.0
1659300416,F,CT,APRN,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1194731042,M,VA,DPM,Podiatry,29,0,0,25,0,0,0,0,17,0,0,15,1,86.0
1477710630,F,NC,ANP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,15,1,15.0
1508073198,M,IL,PAC,Physician Assistant,0,0,0,12,0,0,0,0,0,0,0,0,1,12.0
1376544296,F,TX,MD,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1023213287,M,UT,DMD,Dentist,0,0,0,21,0,0,0,0,0,0,0,0,1,21.0
1124042007,M,AL,MD,Internal Medicine,0,0,0,23,0,0,0,0,0,0,0,50,1,73.0
1992807903,M,IL,MD,Colorectal Surgery (formerly proctology),0,0,0,17,0,0,0,0,0,0,0,0,1,17.0
1225102908,M,GA,MD,Internal Medicine,38,23,0,1000,0,0,0,0,30,25,0,312,1,1428.0
1093014441,M,MO,MD,Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1689744906,M,OH,PAC,Physician Assistant,0,0,0,30,0,0,0,0,0,0,0,19,1,49.0
1023115334,M,MS,MDPA,Family Practice,0,0,0,28,0,0,0,0,0,0,0,0,1,28.0
1043279029,M,MI,MD,Family Practice,12,0,35,292,0,25,21,22,42,39,38,126,1,652.0
1841292554,M,NC,OD,Optometry,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1588778542,M,CA,MD,Internal Medicine,0,0,0,16,0,0,0,0,0,0,0,0,1,16.0
1093746364,M,CA,MD,Family Practice,0,0,11,141,0,0,0,0,0,0,0,75,1,227.0
1588648877,F,CA,MD,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1932334786,F,SC,MD,Family Practice,0,0,0,36,0,0,0,0,0,0,0,39,1,75.0
1972681773,M,CA,MD,Orthopedic Surgery,0,0,0,28,0,0,0,0,11,13,0,0,1,52.0
1386764884,M,IL,MD,Family Practice,12,0,0,17,0,0,0,0,0,0,0,0,1,29.0
1720257652,F,OR,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1588670855,F,LA,FNPC,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,20,1,20.0
1104979038,M,KY,MD,Family Practice,0,0,0,54,0,0,0,0,22,0,0,21,1,97.0
1114031085,M,FL,,Family Practice,0,0,0,0,0,0,0,0,0,0,0,76,1,76.0
1841304458,M,GA,MD,Gastroenterology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1134405624,F,AZ,PAC,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1104147800,M,MI,MD,Emergency Medicine,0,0,0,52,0,0,0,0,0,0,0,0,1,52.0
1255374310,F,NJ,MD,Family Practice,0,0,0,19,0,0,0,0,31,0,0,0,1,50.0
1174521629,M,PA,DO,Orthopedic Surgery,0,0,0,87,0,0,0,0,123,18,0,31,1,259.0
1679729750,M,IN,DDS,Dentist,0,0,0,51,0,0,0,0,0,0,0,0,1,51.0
1295790129,F,WA,MD,Internal Medicine,24,0,22,169,0,0,15,40,29,38,0,68,1,405.0
1891766259,M,OH,MD,Family Practice,20,0,22,155,0,0,0,22,122,13,19,78,1,451.0
1679715122,M,CA,DO,Family Practice,11,0,0,41,0,0,0,0,0,0,0,23,1,75.0
1689995086,F,IL,,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1467489807,F,IL,MD,Internal Medicine,0,0,47,368,23,0,0,13,73,0,0,115,1,639.0
1255369997,M,NY,DPM,Podiatry,0,0,0,0,0,0,0,0,0,0,0,26,1,26.0
1972789766,F,CA,PAC,Physician Assistant,12,0,0,115,0,0,0,0,11,0,0,13,1,151.0
1649462078,F,PA,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,12,1,12.0
1043446131,M,AZ,DPM,Podiatry,0,0,0,0,0,0,0,0,16,0,0,0,1,16.0
1609197722,F,OH,MD,Family Practice,0,0,0,14,0,0,0,0,0,17,0,0,1,31.0
1194891101,F,NY,,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1720051733,M,FL,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1790031318,F,CT,NPC,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,44,1,44.0
1750547113,F,WA,MD,Hematology/Oncology,0,0,0,15,0,0,0,0,0,0,0,0,1,15.0
1912959586,M,LA,MD,Interventional Pain Management,0,0,0,0,0,0,0,0,56,0,0,70,1,126.0
1912059718,F,CA,MD,Internal Medicine,13,0,0,163,0,0,0,25,22,0,0,0,1,223.0
1790072072,M,AZ,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,13,1,13.0
1982620746,F,MD,CRNP,Nurse Practitioner,0,0,252,175,24,119,18,171,282,257,100,181,1,1579.0
1285644955,M,ID,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1245299148,M,HI,MD,Internal Medicine,70,0,0,55,0,0,0,0,15,0,0,51,1,191.0
1215970561,M,AR,MD,Gastroenterology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1720040801,M,SC,MD,Urology,0,0,0,30,0,0,0,0,0,0,0,0,1,30.0
1124048236,M,FL,MD,Orthopedic Surgery,0,0,0,69,0,0,0,0,160,0,0,81,1,310.0
1174518336,M,OK,MD,Gastroenterology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1881607588,M,MI,MD,Neurology,0,0,0,0,0,0,0,0,0,0,0,11,1,11.0
1962723130,F,CO,PAC,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1285673087,M,KS,MD,Family Practice,0,0,28,148,0,0,0,0,22,17,24,58,1,297.0
1477532679,F,WV,CFNP,Nurse Practitioner,0,0,0,113,0,0,0,0,0,0,0,39,1,152.0
1861468027,M,CA,MD,Family Practice,15,13,0,149,19,26,36,22,18,0,0,56,1,354.0
1194746842,M,CA,MD,Family Practice,0,0,0,72,0,0,0,0,0,0,0,13,1,85.0
1558322941,M,AL,DO,Family Practice,0,0,39,857,0,0,20,0,38,25,16,400,1,1395.0
1639324825,M,AL,MD,Nephrology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1154551331,F,AZ,MD,Internal Medicine,0,0,0,0,0,0,0,0,11,0,0,0,1,11.0
1659464824,M,MI,MD,General Surgery,0,0,0,19,0,0,0,0,0,0,0,0,1,19.0
1346372505,M,AL,DMD,Dentist,0,0,0,26,0,0,0,0,0,0,0,0,1,26.0
1972593044,F,GA,CNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,35,1,35.0
1134269954,M,NJ,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,13,1,13.0
1508869900,M,IN,MD,Family Practice,0,0,0,17,0,0,0,0,0,0,0,29,1,46.0
1770539355,M,CA,DPM,Podiatry,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1316032097,M,OH,MD,Otolaryngology,0,0,0,30,0,0,0,0,0,0,0,0,1,30.0
1750635876,F,CA,PA,Physician Assistant,0,0,0,12,0,0,0,0,0,0,0,0,1,12.0
1467565515,M,SC,,Family Practice,0,0,0,810,0,0,0,12,146,40,14,196,1,1218.0
1285653931,M,NY,MD,Internal Medicine,0,17,28,259,0,0,0,0,0,0,0,95,1,399.0
1649417437,M,NJ,MD,Hematology/Oncology,0,0,0,0,0,21,0,15,25,16,0,0,1,77.0
1578690566,M,OR,MD,Ophthalmology,0,0,0,42,0,0,0,0,0,0,0,0,1,42.0
1932180627,F,MD,CRNP,Nurse Practitioner,0,27,35,0,0,91,0,39,0,323,97,18,1,630.0
1083059729,F,PA,PAC,Physician Assistant,0,0,0,57,0,0,0,0,20,0,0,15,1,92.0
1801187489,F,TN,APN,Nurse Practitioner,0,0,0,58,0,0,0,0,0,0,0,0,1,58.0
1144489543,F,FL,MD,Family Practice,0,0,0,24,0,0,0,0,18,0,0,0,1,42.0
1225111321,M,NE,MD,Family Practice,0,0,60,316,0,0,0,15,38,15,0,103,1,547.0
1811001167,M,MI,DO,Family Practice,0,0,0,30,0,0,0,0,0,0,0,14,1,44.0
1104894203,M,PA,MD,Emergency Medicine,11,0,0,0,0,0,0,0,12,0,0,17,1,40.0
1134298581,M,TX,DO,Family Practice,0,14,0,132,0,0,0,0,21,0,0,37,1,204.0
1508846866,F,FL,DO,Family Practice,0,35,0,310,0,0,14,0,73,55,30,137,1,654.0
1538167838,M,FL,MD,Internal Medicine,13,0,0,49,0,0,0,0,0,0,0,119,1,181.0
1255588778,F,NC,FNP,Nurse Practitioner,33,0,0,115,0,0,13,13,116,0,0,134,1,424.0
1942391446,F,LA,FNP,Nurse Practitioner,0,0,0,36,0,0,0,0,0,0,0,25,1,61.0
1699745034,M,NY,MD,Orthopedic Surgery,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1326043167,M,TN,MD,Obstetrics/Gynecology,0,13,0,335,0,0,0,0,81,11,28,115,1,583.0
1508092305,M,IL,MD,Family Practice,0,0,0,49,0,0,0,14,0,0,0,0,1,63.0
1336217892,F,CA,DDSAPC,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1467786418,F,CO,,Physician Assistant,0,0,0,28,0,0,0,0,12,14,0,21,1,75.0
1821387754,M,MO,DDS,Student in an Organized Health Care Education/Training Program,0,0,0,13,0,0,0,0,0,0,0,0,1,13.0
1205821477,M,CA,MD,Critical Care (Intensivists),0,0,0,25,0,0,0,0,0,0,0,0,1,25.0
1477500403,M,MD,MD,Critical Care (Intensivists),0,0,0,0,0,11,0,0,0,0,0,0,1,11.0
1578520672,M,AL,MD,Hand Surgery,0,0,0,159,0,0,0,0,21,0,0,54,1,234.0
1992705859,M,NY,MD,Physical Medicine and Rehabilitation,0,0,0,48,32,15,0,35,150,82,25,27,1,414.0
1447338009,M,CA,MD,Orthopedic Surgery,0,0,0,66,0,0,0,0,0,0,0,0,1,66.0
1164592812,F,NY,NP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1164445227,F,CA,NP,Nurse Practitioner,0,0,0,28,0,0,0,0,0,0,0,29,1,57.0
1528234531,F,MA,NPCMSN,Nurse Practitioner,0,0,0,0,0,0,11,0,0,0,0,0,1,11.0
1982705836,M,TN,MD,Internal Medicine,63,0,23,702,0,0,0,96,121,25,0,71,1,1101.0
1407959976,M,SC,MDFACP,Internal Medicine,0,0,26,58,0,0,0,0,88,0,18,139,1,329.0
1578832697,F,CA,PAC,Physician Assistant,0,0,0,17,0,0,0,0,0,0,0,26,1,43.0
1306129697,F,CO,PA,Physician Assistant,0,0,0,19,0,0,0,0,11,17,0,27,1,74.0
1386603041,M,PR,MD,General Practice,21,19,0,12,0,0,0,0,0,0,0,109,1,161.0
1043273543,F,NM,MD,Cardiology,0,0,0,20,0,0,0,0,0,0,0,32,1,52.0
1457308868,M,CA,MD,Emergency Medicine,0,0,0,48,0,0,0,0,0,0,0,0,1,48.0
1275528184,M,MO,MD,Emergency Medicine,0,0,0,190,0,0,0,0,12,0,0,0,1,202.0
1558411645,F,IL,NP,Nurse Practitioner,0,0,0,26,0,0,0,0,0,0,0,0,1,26.0
1225145758,M,WI,MD,General Surgery,0,0,0,23,0,0,0,0,26,0,0,0,1,49.0
1649263617,M,NC,MD,Internal Medicine,0,14,66,183,0,0,0,14,18,28,0,86,1,409.0
1962550756,M,CA,MD,Family Practice,0,0,0,37,0,0,0,0,0,0,0,0,1,37.0
1679911762,M,GA,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,12,1,12.0
1598958282,F,IL,PAC,Physician Assistant,0,0,0,31,0,0,0,0,0,0,0,12,1,43.0
1578512646,M,AR,MD,Plastic and Reconstructive Surgery,0,0,0,0,0,0,0,0,34,0,0,0,1,34.0
1750341236,M,FL,MD,Internal Medicine,0,104,42,499,45,43,14,31,121,99,11,241,1,1250.0
1396070835,F,AL,CRNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1700019643,M,MD,PAC,Physician Assistant,0,0,0,29,0,0,0,0,12,0,0,0,1,41.0
1821382292,M,PA,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1528040581,M,NC,MD,Radiation Oncology,0,0,0,14,0,0,0,0,0,14,0,0,1,28.0
1396780144,M,WI,MD,Family Practice,0,0,30,73,0,12,0,22,80,57,27,43,1,344.0
1316990765,M,TX,MD,Emergency Medicine,0,0,0,0,0,0,0,0,0,0,0,12,1,12.0
1821210600,M,TX,PAC,Physician Assistant,24,0,0,133,0,0,0,0,0,0,0,36,1,193.0
1669481107,M,CA,MD,Nephrology,0,0,0,20,0,0,0,0,0,0,0,0,1,20.0
1497184709,F,CT,PAC,Physician Assistant,11,0,0,11,0,0,0,0,0,0,0,0,1,22.0
1699707075,M,VA,MD,Orthopedic Surgery,0,0,0,22,0,0,0,0,12,0,0,0,1,34.0
1801819222,F,AZ,PA,Physician Assistant,0,0,0,24,0,0,0,0,48,0,0,0,1,72.0
1023227493,M,VA,MD,General Surgery,0,0,0,18,0,0,0,0,13,0,0,0,1,31.0
1295843852,M,NY,PAC,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,12,1,12.0
1245250455,M,CA,PA,Physician Assistant,0,47,0,95,0,0,0,0,0,0,0,149,1,291.0
1467430025,M,IL,MD,Internal Medicine,41,0,56,73,0,0,0,0,0,0,0,217,1,387.0
1821062043,F,CO,ANP,Nurse Practitioner,0,0,0,30,0,0,0,0,16,0,0,16,1,62.0
1780722371,M,TX,MD,Cardiology,0,0,0,43,0,0,0,0,0,0,0,41,1,84.0
1306917331,M,CA,MD,Urology,0,0,0,49,0,0,0,0,0,0,0,0,1,49.0
1891791232,M,WA,MD,Internal Medicine,14,11,0,221,0,20,0,22,28,29,0,94,1,439.0
1588976500,F,GA,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1366679318,M,SC,MD,Urology,11,0,0,18,0,0,0,0,0,0,0,0,1,29.0
1316937634,M,MO,DDSMD,Maxillofacial Surgery,0,0,0,76,0,0,0,0,31,0,0,0,1,107.0
1811004435,M,AZ,MD,Vascular Surgery,0,0,0,48,0,0,0,0,11,0,0,0,1,59.0
1194083048,M,OK,,Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1407025745,M,MI,DO,Emergency Medicine,12,0,0,22,0,0,0,0,17,0,0,43,1,94.0
1982986816,F,VA,NP,Nurse Practitioner,0,0,0,16,0,0,0,0,0,0,0,0,1,16.0
1568553030,M,CA,MD,Family Practice,49,26,24,531,0,11,0,0,0,62,0,78,1,781.0
1477535284,F,IL,MDPHDABFP,Family Practice,0,0,0,14,0,0,0,0,0,0,0,0,1,14.0
1700910825,M,NY,MD,Internal Medicine,14,0,22,0,0,0,0,0,160,30,0,51,1,277.0
1891791703,M,CA,MD,Internal Medicine,0,17,0,620,0,14,0,21,21,13,0,123,1,829.0
1245258987,F,AL,MD,General Surgery,0,0,0,111,0,0,0,0,14,0,0,0,1,125.0
1316116338,M,OH,DO,Orthopedic Surgery,0,0,0,0,0,0,0,0,11,0,0,0,1,11.0
1740294016,M,MN,MD,Family Practice,47,0,0,184,16,0,0,37,60,21,29,73,1,467.0
1861719932,F,WI,APNP,Nurse Practitioner,0,0,27,45,13,0,0,13,65,29,0,19,1,211.0
1376590232,M,KY,MD,Emergency Medicine,0,0,0,63,0,0,0,0,71,0,0,0,1,134.0
1780639450,M,MI,MD,Internal Medicine,40,111,222,1558,72,40,17,80,147,81,37,134,1,2539.0
1558317990,F,MI,MD,Hematology/Oncology,0,0,13,27,14,0,0,0,0,0,0,0,1,54.0
1972833853,M,CA,MD,Emergency Medicine,0,0,0,17,0,0,0,0,0,0,0,0,1,17.0
1790045326,F,PA,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,14,1,14.0
1649432139,F,NY,DMDMDPLLC,Oral Surgery (dentists only),14,0,0,50,0,0,0,0,0,0,0,0,1,64.0
1043265655,M,AR,MD,Family Practice,0,0,0,32,0,0,0,0,17,0,0,0,1,49.0
1104938638,M,MI,MD,Pulmonary Disease,0,0,0,23,0,0,0,0,0,0,0,0,1,23.0
1114916343,F,VA,MD,Anesthesiology,0,19,21,102,14,0,0,0,54,143,11,40,1,404.0
1912093444,M,NY,MD,Gastroenterology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1013043280,F,CA,MD,Hematology/Oncology,0,0,0,30,0,0,11,0,0,0,0,0,1,41.0
1255642526,M,SD,MD,Family Practice,19,0,0,105,0,0,0,0,21,16,0,91,1,252.0
1902811391,M,CA,MD,Nephrology,0,11,0,145,13,0,0,0,26,0,0,53,1,248.0
1417952565,M,WV,DO,Family Practice,0,0,0,15,0,0,0,0,0,0,0,20,1,35.0
1427262906,M,MA,MD,Colorectal Surgery (formerly proctology),0,0,0,0,0,0,0,0,28,0,0,0,1,28.0
1558336867,M,VA,MD,Family Practice,0,0,0,106,0,0,0,14,46,0,0,118,1,284.0
1699979229,M,CA,MD,Internal Medicine,125,27,0,123,0,0,0,0,13,0,0,176,1,464.0
1184613929,M,AR,MD,Family Practice,0,0,0,27,0,0,0,0,24,0,0,0,1,51.0
1053480962,M,NC,MD,Internal Medicine,0,0,0,48,0,0,0,0,0,0,0,22,1,70.0
1689617383,M,TX,MD,Nephrology,0,0,0,16,0,0,0,0,0,0,0,0,1,16.0
1356516462,F,NY,MD,Internal Medicine,15,0,0,0,0,0,0,0,76,0,0,27,1,118.0
1396711834,F,NC,MPAMSEDATCPAC,Physician Assistant,0,0,0,0,0,0,0,0,0,32,0,0,1,32.0
1851381396,M,OH,DO,Internal Medicine,13,41,46,566,0,0,0,0,95,0,0,168,1,929.0
1558412288,M,MD,MDMHS,Nephrology,0,0,0,0,0,0,0,0,0,0,0,17,1,17.0
1114965233,M,TX,MD,Emergency Medicine,0,0,0,47,0,0,0,0,0,0,0,0,1,47.0
1871575100,M,TX,MD,Urology,0,0,0,55,0,0,0,0,0,0,0,0,1,55.0
1730400060,F,FL,MD,Family Practice,0,0,0,27,0,0,0,0,0,0,0,25,1,52.0
1730197971,F,IA,ARNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1477624450,M,CA,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,12,1,12.0
1396779096,M,CO,PA,Physician Assistant,0,0,0,38,0,0,0,0,0,0,0,0,1,38.0
1639129828,F,OH,MD,Internal Medicine,0,0,0,0,0,0,0,0,18,0,0,77,1,95.0
1508157330,M,MO,MD,Family Practice,0,0,0,30,0,0,0,0,0,0,0,0,1,30.0
1134495476,F,PA,CRNP,Nurse Practitioner,0,0,22,0,0,0,25,0,17,0,0,0,1,64.0
1164521142,M,NV,MD,Anesthesiology,13,366,120,990,91,207,75,243,175,663,152,129,1,3224.0
1548205057,M,IN,MD,Family Practice,24,0,24,234,0,0,0,0,47,0,16,108,1,453.0
1427348945,F,NC,PAC,Physician Assistant,0,0,0,0,0,0,0,0,0,15,0,0,1,15.0
1689979759,M,NY,,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1407921323,M,FL,PAC,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,11,1,11.0
1972542603,F,MO,DO,Emergency Medicine,0,0,0,15,0,0,0,0,0,0,0,0,1,15.0
1043319973,F,NY,,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1376560102,F,IL,MD,Internal Medicine,13,0,0,77,0,0,0,0,0,13,14,32,1,149.0
1003009630,M,NY,MD,Emergency Medicine,0,0,0,19,0,0,0,0,72,0,0,0,1,91.0
1730169640,M,IL,MD,Internal Medicine,0,0,0,18,0,0,0,0,0,0,0,0,1,18.0
1770698698,F,CA,MD,Internal Medicine,0,0,11,154,0,0,0,31,0,0,0,20,1,216.0
1689948168,M,CA,PAC,Physician Assistant,0,0,0,77,0,0,0,0,11,0,0,13,1,101.0
